RMS,Variance,Skewness,Kurtosis,CrestFactor,ShapeFactor,ImpulseFactor,MarginFactor,Peak1,Peak2,Peak3,PeakLocs1,PeakLocs2,PeakLocs3,FalutID
1371.2524,1881193.1,0.8848772644996643,20.161518,7.9461446,2.0746267,16.485283,53.637352,457118.38,430046.0,378581.2,1101.5625,1171.875,1078.125,5
1409.2069,1986500.8,0.8324089646339417,18.185596,7.732129,1.9353818,14.964622,46.38955,520192.97,462947.75,373047.22,1078.125,1148.4375,1195.3125,5
1160.7037,1347799.9,0.7927708625793457,19.068068,9.041744,1.8152688,16.413197,42.650604,422856.28,414248.47,299064.4,1078.125,1148.4375,1007.8125,5
708.4037,501939.3,0.08397363871335983,4.5578976,4.693792,1.4702729,6.901155,17.749565,195904.67,167469.47,166085.86,1148.4375,1335.9375,1078.125,5
821.73773,675577.7,0.22693125903606415,5.013597,5.0844855,1.4562559,7.4043126,18.083614,316205.72,271826.53,255554.25,1148.4375,1078.125,1195.3125,5
754.5011,569405.4,0.29447367787361145,6.0578384,5.537585,1.5213323,8.424506,21.22564,216394.12,192327.66,191358.1,1148.4375,1242.1875,1195.3125,5
1426.8075,2036395.1,0.8678277730941772,24.092245,8.347462,2.0425775,17.050337,54.30305,450664.88,426784.03,418231.97,1078.125,1289.0625,1148.4375,5
1479.7799,2190730.8,0.7125130295753479,21.350971,8.048643,2.0128524,16.200731,51.78878,573719.9,535279.25,512747.3,1148.4375,1125.0,1078.125,5
1417.2886,2009681.1,0.7638309597969055,25.070808,8.403525,2.1877685,18.384968,61.511726,495477.4,491193.88,451373.56,1101.5625,1125.0,1148.4375,5
1432.3701,2052539.2,0.7588499784469604,24.066208,8.315044,2.0661561,17.18018,53.99734,519886.0,474088.84,471800.28,1148.4375,1078.125,1125.0,5
744.39716,554141.2,-0.9737162590026855,9.508666,4.0745306,1.5583975,6.349738,23.743483,222218.81,173136.45,171972.89,1078.125,1148.4375,1031.25,5
693.26965,480856.97,-0.7623544335365295,8.791656,4.6899347,1.5114822,7.088753,26.60242,189237.4,183745.78,170675.75,1406.25,2953.125,1453.125,5
786.3033,618544.1,-0.11200681328773499,8.41879,5.5423846,1.5209525,8.429704,26.723877,196704.64,183140.77,182359.31,1125.0,1195.3125,1148.4375,5
756.85815,572987.9,-0.1418977677822113,9.660659,5.7580075,1.6115458,9.279293,30.772905,169428.61,163910.64,161141.72,1148.4375,1195.3125,1125.0,5
1307.7728,1711006.6,0.5792855024337769,15.175374,8.180654,1.882889,15.403263,43.753304,495830.97,404544.28,391371.2,1148.4375,1078.125,1125.0,5
1277.3018,1632282.5,0.7073052525520325,16.215578,8.37581,1.9000039,15.914071,45.206184,390360.34,378384.78,375098.03,1148.4375,1078.125,1195.3125,5
1221.6228,1493091.2,0.7054977416992188,18.855625,8.757562,1.9873937,17.404722,50.106934,406812.6,353284.28,332581.06,1125.0,1195.3125,1054.6875,5
1223.0873,1496646.9,0.6921845078468323,18.75428,8.747075,1.9511356,17.06673,47.132614,402331.9,357806.16,329279.06,1125.0,1195.3125,1078.125,5
583.7026,340402.28,-0.021204756572842598,6.531342,5.2977285,1.485278,7.8686,22.97073,222221.67,137287.5,136014.45,1476.5625,1171.875,1500.0,5
880.1464,774545.94,0.40765073895454407,14.652301,6.524979,1.7660441,11.523401,36.065186,276491.3,263611.94,197630.22,1242.1875,1218.75,1289.0625,5
920.94403,848523.1,0.19125500321388245,13.136992,6.2359242,1.747771,10.898968,34.263893,266147.78,265332.06,263353.88,1125.0,1218.75,1148.4375,5
917.86804,842883.1,0.20060648024082184,13.313706,6.256822,1.7914709,11.208915,36.963097,270537.9,263620.3,246278.42,1218.75,1148.4375,1125.0,5
1253.4269,1571748.9,-0.08475787937641144,9.966722,5.11232,1.8196099,9.302427,34.55303,472659.3,458285.28,364969.88,1148.4375,1078.125,1195.3125,5
1080.3291,1167551.5,-0.41498735547065735,12.138828,5.931451,1.7992249,10.672013,38.45872,360099.16,349245.2,322664.1,1078.125,1148.4375,1523.4375,5
1044.0474,1090567.2,-0.3509911894798279,13.391246,6.137575,1.8467969,11.334854,41.39343,328912.12,295709.2,292899.72,1148.4375,1523.4375,1078.125,5
1046.8986,1096502.9,-0.3345465660095215,13.242747,6.1208596,1.8231641,11.159331,39.647408,319894.97,310461.97,277161.84,1078.125,1148.4375,1500.0,5
649.29407,421762.88,0.21690477430820465,5.9420137,5.1395326,1.5416859,7.923545,21.31575,240770.4,194684.7,160740.0,1476.5625,1500.0,1148.4375,5
1202.1292,1445655.5,0.7696898579597473,16.809248,7.9520636,1.9372172,15.404875,44.499638,496310.0,427887.5,364006.06,1171.875,1148.4375,1242.1875,5
1204.0638,1450457.6,0.7474799156188965,16.68034,7.939286,1.9292383,15.316774,44.161713,506482.3,423423.53,369005.9,1171.875,1148.4375,1195.3125,5
1202.7504,1447315.1,0.738652765750885,16.741537,7.947956,1.9476331,15.479703,45.83409,516094.6,421982.44,381550.03,1171.875,1148.4375,1429.6875,5
1460.0029,2132649.5,0.6111834049224854,10.758229,6.547526,1.8437471,12.071982,36.21506,708935.06,569233.75,536456.9,1148.4375,1078.125,1218.75,5
1032.6299,1066751.1,0.6254634261131287,12.9209795,7.1931,1.8026122,12.96637,37.884914,400346.47,361428.2,336983.6,1101.5625,1078.125,1125.0,5
1030.7421,1062935.8,0.6409257054328918,13.025267,7.2062745,1.8058116,13.013174,37.630768,401146.56,358515.8,335207.56,1101.5625,1078.125,1125.0,5
1030.6016,1062636.1,0.6412197351455688,13.028952,7.207257,1.8040112,13.001972,37.271576,416683.5,374039.03,342435.38,1101.5625,1078.125,1125.0,5
605.7158,367060.22,0.11709016561508179,5.3581886,4.013305,1.5270486,6.1285114,17.64397,174085.86,161399.58,156487.88,1476.5625,1101.5625,1500.0,5
1139.8142,1299803.5,0.3734448552131653,16.821781,7.7701793,1.8917329,14.699103,44.11854,438102.44,406533.12,377576.72,1148.4375,1171.875,1078.125,5
1140.9231,1302341.2,0.3691076636314392,16.753185,7.762627,1.8843793,14.627733,44.15961,435597.75,386723.6,384732.16,1148.4375,1078.125,1171.875,5
1176.9086,1385756.9,0.39384204149246216,15.154325,7.5252748,1.8616637,14.009531,42.961323,455170.62,422135.88,355723.38,1148.4375,1078.125,1171.875,5
1329.9443,1769456.4,0.2668127119541168,11.739405,6.6593466,1.8100525,12.053767,37.24026,589115.44,531172.4,526036.4,1148.4375,1125.0,1078.125,5
899.4098,809319.1,0.07640184462070465,13.622759,7.0644093,1.7413415,12.301549,38.97749,347498.6,265781.53,265284.72,1125.0,1453.125,1078.125,5
898.57477,807831.0,0.084663987159729,13.6694975,7.070974,1.7280647,12.219101,37.70067,329745.38,265465.03,263725.06,1125.0,1078.125,1054.6875,5
851.5139,725349.6,-0.06420711427927017,15.62011,7.4617677,1.7269623,12.886191,39.16532,263804.94,254747.45,246438.02,1125.0,1054.6875,1453.125,5
559.0479,312568.62,0.2719234526157379,5.5664806,5.2721725,1.493595,7.8744907,19.859367,160453.05,154865.27,143217.06,1101.5625,1523.4375,1195.3125,5
1209.7047,1464099.8,0.6604118347167969,17.147558,8.02607,1.9835746,15.920307,44.63656,513667.3,486413.03,397318.3,1125.0,1148.4375,1101.5625,5
