RMS,Variance,Skewness,Kurtosis,CrestFactor,ShapeFactor,ImpulseFactor,MarginFactor,Peak1,Peak2,Peak3,PeakLocs1,PeakLocs2,PeakLocs3,FalutID
837.132,701117.75,-0.0047018383629620075,6.0874214,4.9430103,1.5565583,7.694083,21.571945,256477.4,246117.0,228513.88,726.5625,703.125,1101.5625,3
833.8963,695722.3,-0.015361711382865906,6.171962,4.96219,1.5689464,7.78541,21.948856,248874.36,224011.95,218575.06,703.125,726.5625,1101.5625,3
853.5912,728899.8,0.01147166546434164,5.810366,4.8476977,1.5351584,7.441984,20.542467,239635.58,232749.44,228643.23,703.125,1101.5625,679.6875,3
805.30304,648820.4,-0.059303686022758484,5.463759,4.5397787,1.5082632,6.8471813,19.850668,238019.4,232744.47,230908.38,1500.0,1476.5625,1101.5625,3
744.8531,555077.06,0.3053753674030304,5.1266565,4.718708,1.4802108,6.9846826,19.108854,202665.84,165247.69,160873.98,1476.5625,375.0,1453.125,3
751.61975,565206.6,0.3018907606601715,4.981312,4.6762266,1.4634551,6.8434477,18.512972,209678.28,193886.06,176751.17,1476.5625,375.0,1453.125,3
727.0592,528753.4,0.3082425892353058,5.3080516,4.8341928,1.4971756,7.237635,20.018478,186309.17,167407.42,166419.06,1476.5625,1453.125,375.0,3
763.4588,583124.75,0.44309502840042114,5.8586082,5.2445374,1.5248208,7.9969797,21.23823,201373.5,192968.86,164393.06,1476.5625,1500.0,703.125,3
773.29553,598276.8,0.07841593772172928,5.6479573,5.177824,1.5392634,7.970035,21.379969,226172.73,216953.55,161426.53,1101.5625,1476.5625,960.9375,3
764.07874,584101.44,0.07923977822065353,5.8854856,5.2402825,1.5698975,8.2267065,22.532118,214892.53,210634.75,194042.4,1476.5625,1101.5625,1453.125,3
766.81415,588270.6,0.07841170579195023,5.8020005,5.221589,1.5533794,8.111109,21.97835,210037.86,197557.78,166427.4,1101.5625,1476.5625,1453.125,3
777.70496,605113.7,0.15374207496643066,5.6339836,4.8489475,1.5501295,7.5164967,20.631891,219944.03,208851.34,206676.69,1476.5625,1500.0,1804.6875,3
834.1895,696201.44,-0.037330612540245056,6.2332735,4.520616,1.5710629,7.1021724,21.105164,320578.53,257342.83,165923.72,1476.5625,1453.125,726.5625,3
840.14026,706180.44,-0.0453815720975399,6.070345,4.4885964,1.5389562,6.907753,20.01726,326911.22,281809.72,173683.55,1476.5625,1453.125,2929.6875,3
836.139,699468.6,-0.04860561341047287,6.172802,4.510076,1.549565,6.988656,20.304018,301509.38,274161.66,164792.12,1476.5625,1453.125,1570.3125,3
806.7311,651104.2,-0.31519460678100586,6.2809668,3.9581306,1.5581777,6.167471,19.635918,230209.53,214741.55,189525.27,1476.5625,2929.6875,1500.0,3
732.7005,537056.4,-0.15188653767108917,6.0975976,3.7906213,1.564621,5.930886,18.76573,211223.05,159971.02,156650.56,1828.125,1101.5625,1078.125,3
730.91974,534502.1,-0.14235924184322357,6.14849,3.7998564,1.5805827,6.0059876,19.264297,201846.17,176917.66,158932.73,1828.125,1851.5625,1078.125,3
735.07526,540582.0,-0.13937142491340637,6.033755,3.7783751,1.5650364,5.913295,18.836863,194627.69,182045.19,168787.58,1828.125,1851.5625,1101.5625,3
722.7928,522684.34,-0.15579232573509216,5.6672244,4.0000215,1.5500124,6.2000823,19.26559,220664.05,155507.81,153165.0,1101.5625,2437.5,1265.625,3
685.3186,469878.75,-0.18404620885849,5.303025,4.218748,1.5062104,6.3543224,17.861591,180000.14,150710.77,142488.9,726.5625,1218.75,1453.125,3
687.0636,472285.66,-0.18032746016979218,5.2856684,4.2080336,1.510293,6.355363,17.920279,173679.67,157701.47,147985.66,726.5625,1101.5625,1218.75,3
684.44836,468685.8,-0.1777605563402176,5.352938,4.224112,1.5301616,6.463574,18.59548,171335.83,153411.48,148853.23,726.5625,1218.75,1101.5625,3
712.1767,507409.7,-0.3820922076702118,5.9562945,4.291989,1.5498004,6.6517262,20.64421,191912.94,147987.77,139239.88,1476.5625,1875.0,1101.5625,3
746.9628,558225.9,-0.2470466047525406,5.7872753,4.743967,1.542438,7.317275,21.093687,228474.4,206558.86,187004.66,1101.5625,1476.5625,1078.125,3
745.9613,556727.94,-0.2361147701740265,5.800959,4.750336,1.5425795,7.327771,21.138418,217571.03,198932.97,193412.5,1476.5625,1453.125,1078.125,3
754.95636,570220.3,-0.23100818693637848,5.576469,4.6937375,1.5129297,7.101295,20.022985,219349.2,202339.88,177759.27,1476.5625,1101.5625,679.6875,3
708.62225,502364.34,-0.09646216034889221,4.9814343,5.000643,1.4718236,7.3600645,18.94982,263429.5,204254.69,187699.2,1101.5625,1476.5625,1125.0,3
706.5224,499405.84,-0.07336779683828354,4.9032035,3.7551324,1.4939595,5.610016,17.794216,209558.42,208091.83,198395.9,2929.6875,1148.4375,1476.5625,3
718.5839,516615.0,-0.07212615758180618,4.711358,3.6921022,1.4782146,5.4577193,17.163187,213875.16,189104.47,182811.56,2929.6875,1476.5625,2953.125,3
713.62463,509488.9,-0.09232644736766815,4.8242726,3.71776,1.495432,5.5596576,17.683647,194234.89,171288.08,168966.23,2929.6875,1148.4375,984.375,3
735.48114,541146.3,0.03700077906250954,5.3764167,4.3782015,1.526716,6.68427,19.414062,226304.17,165780.97,159053.75,1195.3125,2953.125,1429.6875,3
742.7789,551980.8,-0.004711479879915714,5.2151237,4.335186,1.5127355,6.5579896,18.576387,228947.69,188638.0,183968.42,1476.5625,726.5625,1101.5625,3
726.30853,527777.8,-0.013889249414205551,5.561086,4.433494,1.5472741,6.8598304,19.778738,217547.47,215161.89,184080.25,1476.5625,1453.125,1828.125,3
724.20825,524704.56,0.003674730658531189,5.6064954,4.4463515,1.5479573,6.8827624,19.759075,232362.55,205004.4,183118.95,1476.5625,1453.125,1828.125,3
772.9455,597640.06,-0.1093609407544136,5.190502,3.9272447,1.5464618,6.073334,18.982798,218660.56,197289.53,197091.2,2906.25,1828.125,1476.5625,3
843.1559,711236.3,0.10332191735506058,5.7347765,4.6640906,1.5663744,7.3057117,20.303066,206870.78,173392.6,166778.97,1101.5625,2906.25,1195.3125,3
850.93097,724435.9,0.09359552711248398,5.5512652,4.6214743,1.5403231,7.1185637,19.467638,211708.33,174416.98,168747.39,1101.5625,750.0,1453.125,3
858.9777,738178.56,0.08540742099285126,5.4124784,4.578181,1.5295833,7.002709,19.088587,195643.1,178875.02,170915.0,1101.5625,1218.75,750.0,3
997.7292,995805.4,0.13622689247131348,5.8599596,4.9813027,1.5591204,7.7664514,21.183443,296664.47,227145.1,202757.8,1101.5625,1125.0,1476.5625,3
1025.2139,1051569.8,0.10347376763820648,6.088671,4.84776,1.5822856,7.6705413,21.144464,302334.34,299058.84,280577.1,1101.5625,1476.5625,2929.6875,3
1027.1254,1055502.0,0.10027346760034561,6.067536,4.8387384,1.5802639,7.6464834,20.935951,325618.53,290230.03,286942.47,1476.5625,2929.6875,1101.5625,3
1026.4672,1054117.8,0.10567183792591095,6.0674996,4.841841,1.5743887,7.6229405,20.762592,343530.28,304092.03,256195.8,1476.5625,1101.5625,1078.125,3
910.05994,828612.0,0.050114285200834274,6.4197655,4.862396,1.5628954,7.5994163,21.306581,248573.38,202748.3,200351.72,1476.5625,1500.0,1148.4375,3
891.90564,795884.0,0.08880841732025146,5.242601,4.5469756,1.5107633,6.8694043,18.770473,202035.05,188944.22,188226.72,1265.625,375.0,1476.5625,3
896.8341,804702.3,0.11505303531885147,5.1540365,4.5219884,1.5005122,6.785299,18.514713,224592.31,201812.62,190482.88,1476.5625,375.0,1265.625,3
894.13367,799862.56,0.10349053144454956,5.1915,4.5356455,1.5034982,6.8193345,18.661203,220704.67,206868.27,188662.28,375.0,1476.5625,2929.6875,3
899.837,810006.1,0.19085317850112915,4.9554353,4.506898,1.5029275,6.773541,18.38327,246387.38,229893.58,191487.2,2929.6875,1500.0,1101.5625,3
852.10394,726432.44,0.027527177706360817,5.371331,4.022893,1.5137291,6.08957,18.965641,242212.03,214280.2,211297.53,1476.5625,2929.6875,1500.0,3
845.414,715073.5,0.011809451505541801,5.4715977,4.054727,1.523613,6.1778345,19.35531,276559.62,222952.28,206109.5,1476.5625,2929.6875,1453.125,3
848.6906,720618.44,-0.001231456990353763,5.4362946,4.0390725,1.5244757,6.157468,19.299421,241826.89,200090.92,197901.56,1476.5625,1500.0,2929.6875,3
888.27264,789243.0,-0.024455402046442032,6.8448367,6.0384703,1.5682741,9.469977,25.477413,201340.81,182699.25,179083.44,1500.0,867.1875,2906.25,3
979.0618,959029.5,-0.0013158612418919802,6.3980355,5.4785185,1.5743146,8.624911,23.834566,269426.6,254155.44,237824.95,1476.5625,1453.125,750.0,3
980.2459,961351.25,-0.008401621133089066,6.3685784,5.4719005,1.5693219,8.587173,23.62984,283776.8,279809.47,258114.94,1476.5625,1453.125,750.0,3
979.7953,960446.2,-0.008238254114985466,6.3700976,5.474417,1.5724945,8.608491,23.795517,268460.12,255710.44,231455.03,1453.125,1476.5625,750.0,3
941.6823,886923.7,-0.034168392419815063,5.5451202,4.2160263,1.5321889,6.4597487,20.387915,268092.0,255418.38,230568.62,1101.5625,1476.5625,1500.0,3
860.1737,740259.5,0.017474981024861336,5.2807813,4.2953415,1.5222764,6.5386972,17.91835,243041.81,223195.05,220062.11,1476.5625,2929.6875,351.5625,3
854.9835,731351.2,0.02745336852967739,5.3843756,4.3214164,1.5369056,6.6416097,18.387403,254005.5,239052.5,233722.58,1476.5625,375.0,351.5625,3
850.21844,723208.75,0.031396009027957916,5.4702525,4.345636,1.5390172,6.688009,18.516459,262190.78,229705.28,202190.92,1476.5625,375.0,351.5625,3
812.8576,660921.9,-0.0780898779630661,5.5217376,3.9984608,1.5298799,6.117165,18.510239,224766.75,217497.05,188597.7,375.0,1476.5625,398.4375,3
828.98047,687544.3,-0.07647749036550522,5.5162377,4.463479,1.5248693,6.8062224,20.103865,279856.78,251682.94,227627.27,1476.5625,2953.125,2929.6875,3
826.8059,683940.56,-0.0836055725812912,5.5665426,4.4752183,1.5314281,6.853475,20.365976,292962.97,268012.2,226646.66,2953.125,1476.5625,375.0,3
840.6257,706992.06,-0.11366883665323257,5.386661,4.4016466,1.5193179,6.6875,19.697044,278214.66,255001.05,250739.72,2953.125,1476.5625,2976.5625,3
858.801,737760.1,0.008821869269013405,5.4164996,4.3084917,1.5319333,6.600322,19.62057,247644.48,226916.86,196177.12,1101.5625,1500.0,1476.5625,3
836.5388,700131.4,0.007877171970903873,5.465841,4.5667577,1.5300583,6.987406,20.119577,211395.64,187558.95,186122.94,1101.5625,679.6875,2929.6875,3
846.2918,716559.2,0.01039048470556736,5.272833,4.5141287,1.5048016,6.792868,19.1648,222895.55,184773.14,168585.6,1101.5625,726.5625,2835.9375,3
833.3497,694808.5,0.04695354774594307,5.428077,4.584234,1.5150435,6.945315,19.710054,197466.11,160122.58,157528.2,1101.5625,2718.75,703.125,3
793.78076,630392.94,-0.02648409828543663,5.6516995,4.8127522,1.5199405,7.3150973,20.709549,179241.56,162902.36,147499.38,1195.3125,1101.5625,1289.0625,3
899.2468,809038.25,0.0009315519127994776,6.567248,4.7994285,1.5758989,7.5634136,23.104134,274222.6,261449.0,258131.86,2929.6875,1476.5625,2953.125,3
895.62244,802531.44,0.0044951364398002625,6.6522317,4.8188505,1.5833056,7.6297126,23.464584,284682.5,259026.72,252910.52,2953.125,1101.5625,2929.6875,3
897.2887,805519.44,-0.004009229596704245,6.6179743,4.8099017,1.5867761,7.6322374,23.613157,285170.12,252098.88,232736.19,2953.125,1476.5625,1101.5625,3
957.60724,917452.0,-0.0024819057434797287,6.068849,4.506932,1.5678177,7.0660477,21.83855,266569.78,253567.84,246122.67,1476.5625,1500.0,1101.5625,3
858.17163,736818.25,0.03651737421751022,5.6878667,4.611314,1.5289626,7.0505266,18.97673,246251.89,227962.84,193517.33,1101.5625,2929.6875,1476.5625,3
854.95703,731308.56,0.026148172095417976,5.748447,4.628652,1.527904,7.0721364,18.94301,239507.83,223444.52,203021.89,2929.6875,1101.5625,1476.5625,3
851.4664,725348.75,0.044676344841718674,5.8395576,4.647628,1.5304915,7.113155,18.894575,222528.45,216556.33,186678.55,2929.6875,1101.5625,1476.5625,3
901.977,813842.8,-0.07342980802059174,6.0894065,4.9002666,1.5538538,7.6142974,22.104279,197955.84,196922.16,194680.92,1476.5625,2906.25,703.125,3
987.1757,974985.7,-0.07025367766618729,6.605346,4.5191164,1.5868076,7.1709685,23.062832,246371.83,234606.28,214104.17,1476.5625,1453.125,1429.6875,3
986.9688,974579.75,-0.06986527144908905,6.610666,4.520064,1.5900234,7.1870074,23.20039,253515.03,233315.64,211309.17,1453.125,1476.5625,2929.6875,3
991.64276,983834.25,-0.07217010855674744,6.4976482,4.4987593,1.5806465,7.110948,22.974905,238095.88,233271.56,223365.95,1453.125,1429.6875,1476.5625,3
975.1218,951193.5,-0.03469592705368996,6.477375,4.5749793,1.5739994,7.2010145,23.18986,307820.4,267669.28,199230.98,1476.5625,1500.0,656.25,3
893.61664,798940.6,-0.0324179008603096,5.6962395,4.4457526,1.5357022,6.8273525,21.249414,251833.47,204672.77,189052.53,1476.5625,375.0,726.5625,3
905.5441,820409.7,-0.029000356793403625,5.482413,4.387195,1.5254129,6.692284,20.919756,270866.94,216871.39,215336.97,1476.5625,726.5625,1101.5625,3
900.3946,811074.7,-0.029150232672691345,5.577261,4.4122863,1.5372881,6.7829547,21.460789,264495.66,225740.58,200672.42,1476.5625,726.5625,2953.125,3
844.40796,713372.1,0.1023847684264183,5.4897842,4.3818107,1.5239187,6.6775227,19.26612,191052.1,189235.02,187620.12,1500.0,398.4375,1265.625,3
