RMS,Variance,Skewness,Kurtosis,CrestFactor,ShapeFactor,ImpulseFactor,MarginFactor,Peak1,Peak2,Peak3,PeakLocs1,PeakLocs2,PeakLocs3,FalutID
3142.1482,9867629.0,-0.019823333248496056,4.123359,3.2601237,1.4627968,4.7688985,13.78882,2329141.5,2284267.5,1014750.1,421.875,398.4375,351.5625,4
3051.2668,9314749.0,-0.0588957704603672,4.3711896,3.5589936,1.4787405,5.262828,15.680744,2658644.0,1907007.0,1380451.8,398.4375,375.0,421.875,4
3053.61,9329089.0,-0.05289193242788315,4.359991,3.5562625,1.4764204,5.250539,15.614423,2816350.0,2196618.8,953946.1,398.4375,375.0,421.875,4
3072.8057,9445866.0,-0.049573756754398346,4.291835,3.534047,1.4734405,5.207208,15.511003,2726482.5,1947724.6,1309500.9,398.4375,375.0,421.875,4
3005.66,9038299.0,0.0930352509021759,4.499644,3.707602,1.4687333,5.445479,15.869382,2217240.2,1999039.4,1166164.6,398.4375,421.875,351.5625,4
3073.1926,9447532.0,0.14200975000858307,4.617216,4.197448,1.4729596,6.182671,17.183846,2605422.5,1868084.0,1217525.2,398.4375,375.0,421.875,4
3073.945,9453750.0,0.1731499582529068,4.6187396,4.19642,1.4722108,6.1780148,17.13428,2739801.8,2125835.8,837655.1,398.4375,375.0,421.875,4
3055.229,9338938.0,0.1866070181131363,4.6881585,4.222127,1.4760412,6.2320337,17.274426,2613184.0,1796218.2,1295375.8,398.4375,375.0,421.875,4
3146.983,9899610.0,-0.008701526559889317,4.660565,4.099026,1.477214,6.0551386,16.856388,2017298.1,1963575.9,1380843.0,398.4375,421.875,351.5625,4
3043.613,9265764.0,-0.0357174277305603,4.4481945,3.5801883,1.4613339,5.2318506,15.372095,2474531.2,2019166.2,1186882.1,398.4375,375.0,421.875,4
3036.5293,9224974.0,-0.07171285152435303,4.485582,3.5885403,1.4640349,5.2537484,15.435579,2644518.8,2284974.8,755954.6,398.4375,375.0,421.875,4
3036.485,9223900.0,-0.08892625570297241,4.4847336,3.5885925,1.4582622,5.233109,15.315233,2517719.0,1945463.5,1183462.8,398.4375,375.0,421.875,4
3078.224,9473268.0,0.10923483222723007,4.836842,4.3088756,1.483383,6.391713,16.95065,2122380.5,1990995.6,1056510.8,398.4375,421.875,351.5625,4
3088.3254,9542259.0,0.0572701096534729,5.148931,4.294782,1.4913166,6.4048796,18.678783,2631666.8,1767972.0,1365525.8,398.4375,375.0,421.875,4
3101.9424,9626747.0,0.06839755922555923,5.074428,4.2759285,1.4856318,6.352456,18.524214,2714301.0,2109654.8,933435.5,398.4375,375.0,421.875,4
3103.4336,9634407.0,0.09600362181663513,5.071435,4.2738743,1.4858826,6.350476,18.562866,2585378.5,1855521.0,1337503.6,398.4375,375.0,421.875,4
3145.714,9900231.0,-0.0074145495891571045,4.529038,3.381252,1.4610314,4.9401155,16.161022,2163247.0,2078886.9,1343361.5,398.4375,421.875,351.5625,4
3190.6384,10184157.0,0.0907072126865387,4.220994,3.561981,1.4561231,5.1866827,14.440188,2738389.8,2115385.5,1207632.8,398.4375,375.0,421.875,4
3190.0044,10181099.0,0.11233936995267868,4.2236834,3.5626888,1.4531605,5.177159,14.356444,2844451.8,2423287.8,779601.75,398.4375,375.0,421.875,4
3191.2295,10188863.0,0.10652874410152435,4.2194996,3.5613213,1.4533979,5.1760163,14.343592,2780319.2,2066817.2,1234654.8,398.4375,375.0,421.875,4
3215.6567,10337244.0,-0.06783514469861984,4.4888687,3.6785142,1.4714735,5.412836,16.165552,2344296.2,1995772.0,1258927.8,398.4375,421.875,351.5625,4
3171.6492,10060283.0,-0.0877988412976265,4.507913,3.8749013,1.465102,5.6771255,16.581608,2672315.8,2078210.6,1132935.0,398.4375,375.0,421.875,4
3179.683,10115323.0,-0.12482313066720963,4.489722,3.8651106,1.4709902,5.6855397,16.748863,2783335.5,2400348.2,714889.44,398.4375,375.0,421.875,4
3173.075,10071778.0,-0.1513972282409668,4.5339932,3.8731601,1.4790488,5.728593,16.94279,2608837.0,2095785.9,1163486.2,398.4375,375.0,421.875,4
2989.341,8928474.0,0.15261949598789215,4.1379356,4.111216,1.4594367,6.0000596,16.302948,2137450.0,1940796.2,1268905.8,398.4375,421.875,351.5625,4
3037.7666,9231858.0,0.06866591423749924,4.088259,3.372347,1.4553169,4.9078336,14.302553,2548239.0,1851942.1,1071200.5,398.4375,375.0,421.875,4
3032.8533,9202692.0,0.07668201625347137,4.1037154,3.3778105,1.4518743,4.9041557,14.211776,2660686.2,2178311.0,613380.25,398.4375,375.0,421.875,4
3034.0195,9207525.0,0.1076052114367485,4.104111,3.376512,1.4523094,4.90374,14.231612,2508334.5,1959597.1,945728.56,398.4375,375.0,421.875,4
3121.8113,9749707.0,-0.09154301136732101,4.07702,3.1991563,1.4483503,4.633499,14.604914,2200916.8,1943544.6,1206471.6,398.4375,421.875,351.5625,4
3060.9077,9373246.0,0.03184116631746292,4.061686,3.706682,1.4490608,5.371207,15.788348,2666875.2,1932993.8,1313062.6,398.4375,375.0,421.875,4
3040.099,9246719.0,0.05545613542199135,4.1494875,3.732053,1.4607587,5.451629,16.148254,2736229.8,2203748.8,922939.06,398.4375,375.0,421.875,4
3039.1086,9240525.0,0.04583458602428436,4.154316,3.7332695,1.4568664,5.4388747,16.05098,2635906.5,1915045.9,1303261.0,398.4375,375.0,421.875,4
3023.4788,9140727.0,0.11697325110435486,4.153794,3.7525687,1.4507747,5.4441314,14.551796,2129319.5,2045562.8,1143454.4,421.875,398.4375,351.5625,4
3038.9058,9237698.0,0.046587515622377396,4.2724147,4.22789,1.4498328,6.1297336,15.437487,2484695.0,2067057.8,1043837.06,398.4375,375.0,421.875,4
3048.2913,9296609.0,0.016632061451673508,4.232005,4.2148724,1.4473771,6.1005096,15.359886,2658303.0,2273339.0,693573.9,398.4375,375.0,421.875,4
3050.8428,9311498.0,-0.001059152651578188,4.213886,4.2113476,1.4419649,6.072615,15.214468,2572086.0,1941919.9,1139080.2,398.4375,375.0,421.875,4
2948.61,8692132.0,0.0853075161576271,4.355658,4.3573613,1.449812,6.3173547,15.282898,2136136.2,1832893.1,1130012.0,398.4375,421.875,351.5625,4
2908.9307,8465880.0,0.1423368602991104,4.1884212,4.0853996,1.4529806,5.936007,14.829403,2452272.0,1809511.4,1101650.8,398.4375,375.0,421.875,4
2916.2078,8508421.0,0.1497320532798767,4.1606164,4.075205,1.4507998,5.912307,14.752983,2567860.2,2088670.5,713119.25,398.4375,375.0,421.875,4
2914.8533,8498745.0,0.17792020738124847,4.1857815,4.077099,1.4577141,5.9432445,14.911824,2387777.8,1845167.1,1137671.1,398.4375,375.0,421.875,4
2860.5747,8186352.5,-0.027719883248209953,4.032731,3.2908952,1.4434468,4.7502317,14.531513,1891651.2,1842993.5,1295865.1,398.4375,421.875,351.5625,4
2817.2964,7939802.0,-0.10531481355428696,4.44996,3.6841078,1.4627659,5.3889875,15.727251,2310714.2,1889100.0,1028623.75,398.4375,375.0,421.875,4
2804.0076,7866298.0,-0.08080850541591644,4.497325,3.7015676,1.4593319,5.401816,15.651311,2480471.5,2100728.2,653342.9,398.4375,375.0,421.875,4
2812.607,7914541.5,-0.10173384845256805,4.466607,3.6902504,1.4594038,5.385565,15.651559,2381585.0,1770179.1,1074619.0,398.4375,375.0,421.875,4
3005.641,9033840.0,-0.22167308628559113,4.8611894,3.4532478,1.4793615,5.108602,16.22035,1878528.2,1848420.4,1248314.2,398.4375,421.875,351.5625,4
3122.2266,9750315.0,0.019062429666519165,4.586215,3.4742937,1.4669656,5.096669,15.760133,2522969.2,1971956.2,1245718.0,398.4375,375.0,421.875,4
3138.8237,9857027.0,-0.019116826355457306,4.499677,3.4559226,1.4588863,5.041798,15.615842,2725709.5,2244428.0,797075.7,398.4375,375.0,421.875,4
3134.7058,9830476.0,-0.022422723472118378,4.509517,3.4604626,1.4575232,5.0437045,15.612401,2597676.2,1906430.1,1252709.6,398.4375,375.0,421.875,4
3052.7869,9310848.0,0.23330816626548767,4.123416,3.5533211,1.4447472,5.133651,13.854223,1973234.1,1878958.1,1487654.6,398.4375,421.875,351.5625,4
2969.3823,8821191.0,0.23585499823093414,4.302802,4.167566,1.4338768,5.9757752,14.692212,2597833.2,1704051.2,1233878.1,398.4375,375.0,421.875,4
2951.958,8718312.0,0.25746995210647583,4.396426,4.1921654,1.442927,6.0489883,14.888343,2677507.8,2045733.2,784153.7,398.4375,375.0,421.875,4
2941.7163,8655595.0,0.28456106781959534,4.4671464,4.2067604,1.4470637,6.0874505,14.979002,2466189.8,1814757.0,1178601.1,398.4375,375.0,421.875,4
2858.1628,8170186.5,0.26911646127700806,4.4484744,4.3297377,1.4533722,6.2927203,15.143237,1899517.2,1793336.8,1166769.9,421.875,398.4375,351.5625,4
2887.7878,8343008.0,0.046658750623464584,4.158877,3.4872692,1.4560609,5.077676,14.822535,2362125.5,1821525.8,1129247.2,398.4375,375.0,421.875,4
2893.5881,8376942.5,0.05440925061702728,4.1404934,3.4802787,1.4582032,5.0749536,14.851426,2522385.8,2069954.9,713977.25,398.4375,375.0,421.875,4
2910.8586,8476245.0,0.04091135412454605,4.069007,3.4596298,1.4498713,5.016018,14.591045,2452348.5,1782827.0,1120054.1,398.4375,375.0,421.875,4
2978.8455,8877495.0,0.16889896988868713,4.4131913,3.7217777,1.461589,5.439709,15.680719,2142157.8,1920022.5,1167011.6,398.4375,421.875,351.5625,4
3008.2722,9051727.0,0.16494201123714447,4.428305,3.6853714,1.4601523,5.381203,15.488987,2537525.5,1934210.5,1120467.0,398.4375,375.0,421.875,4
3015.9268,9100257.0,0.14145955443382263,4.377862,3.6760178,1.4555777,5.3507295,15.391705,2681827.0,2214466.0,694980.9,398.4375,375.0,421.875,4
3004.398,9030688.0,0.13098537921905518,4.423702,3.6901238,1.4620897,5.395292,15.633444,2521071.8,1918029.5,1171421.1,398.4375,375.0,421.875,4
3004.335,9024208.0,0.047185786068439484,4.726369,4.1074853,1.4752073,6.0593925,18.289589,2002583.4,1982506.9,1302343.8,398.4375,421.875,351.5625,4
2905.4592,8442866.0,0.2252931445837021,4.88719,4.2472672,1.4821389,6.2950397,19.004396,2403246.0,1867148.4,1049868.9,398.4375,375.0,421.875,4
2888.5012,8347516.5,0.2586212158203125,4.9987965,4.2722025,1.488307,6.358349,19.180246,2523162.8,2170125.5,626451.8,398.4375,375.0,421.875,4
2887.0957,8337461.0,0.2879485785961151,5.020649,4.274282,1.4839032,6.342621,19.048468,2310911.2,1923894.4,1048680.9,398.4375,375.0,421.875,4
2733.1519,7464752.0,0.14101600646972656,4.245137,3.7559032,1.4394854,5.406568,14.361183,1702263.1,1652523.9,1292336.4,421.875,398.4375,351.5625,4
2845.2952,8099458.0,-0.0031122558284550905,4.0399747,3.5518084,1.4357206,5.0994043,14.11712,2394443.5,1847517.1,1181684.0,398.4375,375.0,421.875,4
2853.4565,8146187.5,-0.011063944548368454,4.0098968,3.5416496,1.4360838,5.086106,14.100754,2577368.5,2112513.8,764392.25,398.4375,375.0,421.875,4
2858.4717,8172596.5,-0.04113595187664032,3.9929,3.535436,1.4366608,5.079222,14.098802,2446406.2,1869358.8,1141608.8,398.4375,375.0,421.875,4
2828.9492,8005634.0,0.09479901939630508,4.006928,3.5723312,1.439425,5.1421027,14.292886,1966675.4,1887047.8,1235659.4,398.4375,421.875,351.5625,4
2711.2812,7353378.0,0.32022422552108765,4.499664,4.8754845,1.4331398,6.987251,16.158842,2369076.2,1728049.6,1141291.4,398.4375,375.0,421.875,4
2719.0496,7396841.0,0.30418089032173157,4.44608,4.861555,1.4264469,6.9347506,15.943931,2513348.0,2018968.0,719151.4,398.4375,375.0,421.875,4
2718.0667,7391462.0,0.31329506635665894,4.4664774,4.863313,1.4345156,6.9764986,16.139149,2397454.2,1736532.2,1151796.2,398.4375,375.0,421.875,4
2977.7512,8867484.0,0.18680183589458466,4.793474,4.4391923,1.4625936,6.492734,16.819904,1898854.0,1870345.2,1494270.4,421.875,398.4375,351.5625,4
3088.5764,9541616.0,-0.05820551887154579,4.3965807,3.445749,1.4653418,5.0492,14.63958,2624083.8,2030117.5,1320446.0,398.4375,375.0,421.875,4
3087.964,9540168.0,-0.029392387717962265,4.383711,3.446432,1.4643006,5.0466127,14.696988,2792503.8,2324526.0,875768.5,398.4375,375.0,421.875,4
3087.9868,9538843.0,-0.013151392340660095,4.3795986,3.4464068,1.4598541,5.0312514,14.541156,2650567.8,1983593.1,1335700.4,398.4375,375.0,421.875,4
2959.9211,8753892.0,-0.014727413654327393,4.1414876,3.4412334,1.4484276,4.9843774,14.284514,1957093.5,1865345.0,1383756.9,421.875,398.4375,351.5625,4
2934.3755,8613567.0,0.12582942843437195,4.124215,3.561643,1.4425209,5.137744,13.9904585,2492666.0,1956084.9,1108805.1,398.4375,375.0,421.875,4
2949.8152,8705660.0,0.09822661429643631,4.048396,3.5430007,1.434626,5.082881,13.801969,2670956.5,2284856.8,635038.25,398.4375,375.0,421.875,4
2943.9287,8668804.0,0.0654623731970787,4.065597,3.550085,1.4313648,5.0814667,13.761163,2516607.2,2000575.5,1073271.4,398.4375,375.0,421.875,4
2923.76,8547165.0,0.11166060715913773,4.017972,3.5745742,1.4348712,5.129054,13.932377,1956828.2,1833234.6,1498362.8,398.4375,421.875,351.5625,4
2992.634,8960191.0,-0.07683354616165161,4.3535957,3.1414356,1.4617364,4.591951,13.98916,2411246.2,1867899.8,1111986.1,398.4375,375.0,421.875,4
3021.7117,9135200.0,-0.0564865805208683,4.2334137,3.1112058,1.449218,4.508816,13.600108,2623612.2,2198574.8,680473.2,398.4375,375.0,1570.3125,4
3020.511,9126319.0,-0.029186541214585304,4.2392817,3.1124425,1.4535104,4.5239677,13.711579,2464784.5,1952315.6,987893.0,398.4375,375.0,421.875,4
3256.8254,10611844.0,-0.008878424763679504,4.35759,3.4554884,1.4525658,5.0193243,15.743767,2257468.0,2184740.8,1270613.0,421.875,398.4375,351.5625,4
3275.2815,10731477.0,0.0733475387096405,4.135014,3.436017,1.4392403,4.945254,15.5021515,2762323.2,2170623.5,1297884.1,398.4375,375.0,421.875,4
3233.1677,10458481.0,0.09212388843297958,4.312633,3.480773,1.4602168,5.082683,16.128035,2947144.0,2481731.8,785388.1,398.4375,375.0,421.875,4
3238.0894,10490329.0,0.09631775319576263,4.299162,3.4754825,1.4652048,5.0922937,16.237118,2818677.0,2231866.2,1182988.9,398.4375,375.0,421.875,4
2800.9236,7842325.5,0.011659876443445683,4.4539323,3.9243581,1.4642484,5.746235,15.341949,1872418.1,1843258.5,1292680.5,398.4375,421.875,351.5625,4
2497.4514,6237692.0,-0.07439205795526505,4.2107944,3.9165204,1.431414,5.606162,15.505171,2012127.6,1464917.8,1004604.2,398.4375,375.0,421.875,4
2492.112,6213656.0,-0.12203191220760345,4.247758,3.9249115,1.4385117,5.6460314,15.731071,2182355.8,1761218.2,574549.06,398.4375,375.0,421.875,4
2487.7256,6190445.0,-0.13893559575080872,4.2571015,3.931832,1.4303081,5.6237316,15.598403,2066212.4,1493380.6,994830.25,398.4375,375.0,421.875,4
2571.033,6605651.5,0.14476892352104187,4.251085,4.3813257,1.4207195,6.2246346,15.708831,1633029.1,1604307.2,1325791.6,398.4375,421.875,351.5625,4
2742.605,7525111.0,0.06135581433773041,4.5686088,4.1072383,1.4364539,5.899859,17.285673,2325335.2,1716764.9,1031663.5,398.4375,375.0,421.875,4
2732.9194,7472497.5,0.08412600308656693,4.619206,4.1217947,1.4363569,5.920368,17.236193,2474709.5,1994837.9,631036.75,398.4375,375.0,421.875,4
2736.1353,7488251.5,0.10971527546644211,4.606225,4.11695,1.4285811,5.881397,16.94776,2311301.2,1740228.6,1027814.5,398.4375,375.0,421.875,4
2940.5725,8648965.0,0.06321048736572266,4.2980714,4.0220466,1.4372077,5.7805166,16.428724,2107901.0,1978121.8,1155337.9,398.4375,421.875,351.5625,4
2952.5864,8721641.0,0.2790520489215851,4.4771123,4.039778,1.4527589,5.868824,14.519879,2541873.5,1962817.6,1037828.06,398.4375,375.0,421.875,4
2962.6648,8781670.0,0.2937418818473816,4.4364715,4.026036,1.4484327,5.8314424,14.425393,2659447.8,2251291.0,618602.4,398.4375,375.0,421.875,4
2971.9165,8835342.0,0.27022629976272583,4.379128,4.0135026,1.4510045,5.8236103,14.526082,2488125.2,2009216.1,1045792.56,398.4375,375.0,421.875,4
2960.3142,8767575.0,0.23145930469036102,4.708275,4.0292325,1.4737434,5.938055,15.851499,2070544.8,1991482.4,1316467.5,398.4375,421.875,351.5625,4
3027.8052,9169775.0,0.10747020691633224,4.754723,4.2077227,1.466924,6.172409,17.57,2544704.5,1880674.0,1128700.4,398.4375,375.0,421.875,4
3037.7563,9232470.0,0.07483711838722229,4.690628,4.1939387,1.4618506,6.1309123,17.42056,2673658.8,2187656.5,714376.5,398.4375,375.0,421.875,4
3031.456,9194194.0,0.07364065200090408,4.7338653,4.202655,1.466371,6.1626515,17.498964,2488496.0,1884853.4,1189514.4,398.4375,375.0,421.875,4
3152.7078,9939761.0,0.1383906453847885,4.689315,4.041023,1.4639367,5.9158015,16.8119,1932311.4,1875653.2,1515123.2,421.875,398.4375,351.5625,4
3123.7166,9760964.0,-0.06282252818346024,4.5428824,3.8289566,1.4672601,5.6180754,15.799785,2602944.2,1986703.4,1268904.0,398.4375,375.0,421.875,4
3130.515,9804910.0,-0.035710450261831284,4.514602,3.8206415,1.4652948,5.5983667,15.735358,2771169.8,2294548.8,807977.7,398.4375,375.0,421.875,4
3129.8193,9798124.0,-0.012013310566544533,4.5131116,3.8214905,1.4654942,5.6003723,15.780304,2587637.0,2001522.1,1233562.4,398.4375,375.0,421.875,4
2930.9385,8589201.0,-0.14538785815238953,4.4001765,4.064566,1.4584798,5.928087,16.68393,1996409.5,1955898.6,1161197.1,398.4375,421.875,351.5625,4
2738.7913,7504625.5,0.16249610483646393,4.4308715,4.3497267,1.4454709,6.2874036,16.1833,2309771.8,1653763.4,1042750.25,398.4375,375.0,421.875,4
2736.5605,7492421.5,0.15765054523944855,4.4442506,4.3532724,1.4497267,6.311055,16.264528,2402150.2,1995246.1,586782.8,398.4375,375.0,421.875,4
2727.9243,7443418.0,0.13985057175159454,4.477182,4.367054,1.4555566,6.356495,16.504808,2231865.2,1785389.6,964669.5,398.4375,375.0,421.875,4
2756.0027,7599206.5,0.2179090529680252,4.3392553,4.070342,1.4436374,5.876097,15.60534,1854641.4,1776404.0,1378050.5,398.4375,421.875,351.5625,4
2756.6992,7602409.0,0.21859225630760193,4.1550684,3.8446858,1.4345164,5.515265,14.74759,2324544.0,1772413.1,1024604.8,398.4375,375.0,421.875,4
2744.842,7537838.5,0.20842579007148743,4.1970606,3.8612943,1.4402379,5.561182,14.960899,2461088.8,2007005.0,613529.9,398.4375,375.0,421.875,4
2753.9888,7587955.5,0.20602715015411377,4.150907,3.8484697,1.4303042,5.5044823,14.6803465,2316723.5,1732387.6,1034299.06,398.4375,375.0,421.875,4
2813.0193,7913853.5,-0.027776485309004784,4.417227,3.6285717,1.4427581,5.2351513,16.206654,1922217.6,1914298.0,1076728.5,421.875,398.4375,351.5625,4
2912.9495,8487308.0,-0.09093731641769409,4.176175,3.2436967,1.4383727,4.6656446,15.117944,2522472.0,1893460.2,1229041.2,398.4375,375.0,421.875,4
2929.1614,8584178.0,-0.07818415015935898,4.0971828,3.225744,1.4255922,4.598595,14.751354,2746759.0,2172489.5,764154.75,398.4375,375.0,421.875,4
2945.343,8678794.0,-0.06035992130637169,4.0254803,3.2080219,1.4172075,4.5464325,14.487631,2585710.2,1903993.9,1221517.4,398.4375,375.0,421.875,4
2890.9854,8353098.5,0.12401673942804337,4.033685,4.1751504,1.409332,5.8841734,14.810482,2040020.4,2012486.1,1352129.0,398.4375,421.875,351.5625,4
3157.84,9975964.0,0.04998382180929184,4.720475,3.8223274,1.4618804,5.5877857,16.383562,2647119.2,1968383.9,1195550.8,398.4375,375.0,421.875,4
3123.4424,9760636.0,0.046795763075351715,4.8950133,3.8644218,1.4787658,5.7145753,16.804674,2749360.5,2296023.0,713776.3,398.4375,375.0,421.875,4
3119.008,9730812.0,0.019562840461730957,4.9197536,3.869916,1.4789963,5.723591,16.812313,2545501.0,1990610.4,1204099.2,398.4375,375.0,421.875,4
3192.6438,10194486.0,0.020450182259082794,4.4862165,3.6467862,1.4676055,5.3520436,16.04985,2128838.0,2096076.5,1366991.2,421.875,398.4375,351.5625,4
3150.7966,9932028.0,-0.0031000198796391487,4.439469,3.3347588,1.4586022,4.8640866,15.644604,2697396.8,2190332.2,1101905.2,398.4375,375.0,421.875,4
3172.159,10067506.0,-0.02014394849538803,4.335074,3.3123014,1.4466068,4.791598,15.380721,2868084.2,2385609.5,737810.25,398.4375,375.0,421.875,4
3157.6052,9974376.0,-0.005565487779676914,4.4031525,3.327568,1.4577323,4.8507037,15.672764,2734225.5,2082911.1,1169096.4,398.4375,375.0,421.875,4
3008.7385,9056389.0,0.005341173615306616,4.71438,3.49221,1.4677744,5.1257763,16.602459,2071608.1,1979776.9,1166068.1,398.4375,421.875,351.5625,4
2830.281,8013012.0,0.06750426441431046,4.481465,3.5063431,1.4434732,5.0613127,16.229753,2302106.8,1804664.2,1092544.2,398.4375,375.0,421.875,4
2825.3035,7986238.5,0.10095169395208359,4.5122385,3.5125206,1.4476646,5.084952,16.353321,2464083.5,2089224.4,633695.3,398.4375,375.0,421.875,4
2824.1924,7979943.5,0.11062987893819809,4.519554,3.5139024,1.4494338,5.0931687,16.387712,2369936.5,1778624.5,1077754.8,398.4375,375.0,421.875,4
3116.1887,9706498.0,-0.049239955842494965,5.216113,4.423526,1.484926,6.5686088,18.562843,1988354.8,1767145.1,1444344.6,421.875,398.4375,351.5625,4
3101.2397,9620815.0,0.04312267526984215,4.9330354,4.4448485,1.4736916,6.550336,18.497303,2680832.8,1905063.0,1524016.8,398.4375,375.0,421.875,4
3116.413,9716774.0,0.021582305431365967,4.857007,4.4232073,1.4698857,6.501609,18.37142,2873520.5,2179518.8,1083813.4,398.4375,375.0,421.875,4
3120.014,9738286.0,-0.0013700776034966111,4.8372545,4.4181023,1.4668537,6.48071,18.32978,2742651.0,1859785.0,1536755.2,398.4375,375.0,421.875,4
2899.6482,8402576.0,0.11003682017326355,4.4379954,3.9290974,1.4543836,5.7144146,15.583681,1827494.2,1708259.1,1471253.6,421.875,398.4375,351.5625,4
2874.7695,8268062.0,0.13437439501285553,4.5547757,4.2407928,1.4543315,6.1675186,16.222815,2313168.5,1812998.5,1135077.0,398.4375,375.0,421.875,4
2842.0322,8081090.0,0.1433854103088379,4.7277036,4.2896423,1.4724835,6.316427,16.768148,2440742.8,2096848.8,682300.0,398.4375,375.0,421.875,4
2831.1028,8016460.5,0.17682009935379028,4.804706,4.3062024,1.4808946,6.377032,16.952522,2260092.2,1826596.6,1086452.5,398.4375,375.0,421.875,4
2724.5671,7423861.0,0.06550123542547226,4.4675856,4.474583,1.4724103,6.5884223,15.9840555,1816196.4,1791234.4,1034994.44,421.875,398.4375,351.5625,4
2677.795,7173768.0,-0.13331779837608337,4.8961134,4.2796273,1.4887334,6.3712244,17.977823,2254676.0,1748317.9,974391.3,398.4375,375.0,421.875,4
2695.8843,7271342.5,-0.12244430184364319,4.7844987,4.250911,1.475848,6.273699,17.59759,2369100.2,2025138.6,580295.44,398.4375,375.0,421.875,4
2704.6018,7317210.0,-0.1493241935968399,4.7499156,4.23721,1.4737196,6.2444587,17.551443,2226373.5,1815011.0,948167.06,398.4375,375.0,421.875,4
